module,type,name,res_id,src,value,comments
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,If SSL required.,Si SSL requis,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_mail_mail__fetchmail_server_id,Inbound Mail Server,Serveur de courriels entrants,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.res_config_settings_view_form,Incoming Email Servers,Serveur de messagerie entrant,
fetchmail,model,"ir.model,name",fetchmail.model_fetchmail_server,Incoming Mail Server,Serveur de courriels entrant,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Incoming Mail Server,Serveur de courriels entrant,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,Incoming Mail Server,Serveur de courriels entrant,
fetchmail,model,"ir.actions.act_window,name",fetchmail.action_email_server_tree,Incoming Mail Servers,Serveurs de courriels entrant,
fetchmail,model,"ir.ui.menu,name",fetchmail.menu_action_fetchmail_server_tree,Incoming Mail Servers,Serveurs de courriels entrant,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__attach,Keep Attachments,Conserver les pièces jointes,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__original,Keep Original,Conserver l'original,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__date,Last Fetch Date,Dernière date de rapatriement,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server____last_update,Last Modified on,Dernière modification le,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__write_uid,Last Updated by,Dernière mise à jour par,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__write_date,Last Updated on,Dernière mise à jour le,
fetchmail,model,"ir.model.fields.selection,name",fetchmail.selection__fetchmail_server__server_type__local,Local Server,Serveur local,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Login Information,Information de connexion,
fetchmail,model,"ir.actions.server,name",fetchmail.ir_cron_mail_gateway_action_ir_actions_server,Mail: Fetchmail Service,E-mail : service fetchmail,
fetchmail,model,"ir.cron,cron_name",fetchmail.ir_cron_mail_gateway_action,Mail: Fetchmail Service,E-mail : service fetchmail,
fetchmail,model,"ir.cron,name",fetchmail.ir_cron_mail_gateway_action,Mail: Fetchmail Service,E-mail : service fetchmail,
fetchmail,model,"ir.actions.act_window,name",fetchmail.act_server_history,Messages,Messages,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__message_ids,Messages,Messages,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__name,Name,Nom,
fetchmail,model,"ir.model.fields.selection,name",fetchmail.selection__fetchmail_server__state__draft,Not Confirmed,Non confirmé,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.res_config_settings_view_form,Outgoing Email Servers,Serveur de messagerie sortant,
fetchmail,model,"ir.model,name",fetchmail.model_mail_mail,Outgoing Mails,Courriels à envoyer,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,POP,POP,
fetchmail,model,"ir.model.fields.selection,name",fetchmail.selection__fetchmail_server__server_type__pop,POP Server,Serveur POP,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_tree,POP/IMAP Servers,Serveurs POP/IMAP,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__password,Password,Mot de passe,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__port,Port,Port,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__object_id,"Process each incoming mail as part of a conversation corresponding to this document type. This will create new documents for new conversations, or attach follow-up emails to the existing conversations (documents).","Traiter chaque courriel comme une partie de conversation correspondant à ce type de documents. Cela créera un nouveau document pour chaque nouvelle conversation, or attachera les courriels à une conversation (document) existante.",
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Reset Confirmation,Reinitialiser la confirmation,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,SSL,SSL,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__is_ssl,SSL/TLS,SSL/TLS,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__script,Script,Script,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,Search Incoming Mail Servers,Recherche des serveurs de courriels entrants,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Server & Login,Serveur et login,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Server Information,Information du serveur,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__server,Server Name,Nom du serveur,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__priority,Server Priority,Priorité du serveur,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__server_type,Server Type,Type de serveur,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,Server type IMAP.,Serveur de type IMAP,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_search,Server type POP.,Serveur de type POP,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__state,Status,État,
fetchmail,model_terms,"ir.ui.view,arch_db",fetchmail.view_email_server_form,Test & Confirm,Tester et confirmer,
fetchmail,model,"ir.model.fields,field_description",fetchmail.field_fetchmail_server__user,Username,Nom d'utilisateur,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__original,Whether a full original copy of each email should be kept for reference and attached to each processed message. This will usually double the size of your message database.,Une copie originale complète de chaque courriel doit être conservée comme référence et attachée à chaque message traité. Cela engendrera le doublement de la taille de votre base de données des messages.,
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server__attach,"Whether attachments should be downloaded. If not enabled, incoming emails will be stripped of any attachments before being processed","Si les pièces jointes doivent être ou non téléchargées. Si cela n'est pas activé, les courriels entrant seront détachés de leurs pièces jointes avant d'être traités.",
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.403,403: Forbidden,403 : Interdit,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.404,404: Page not found!,404 : Page introuvable !,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.error_message,<strong>Error message:</strong>,<strong>Message d'erreur :</strong>,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,<strong>Error message:</strong>,<strong>Message d'erreur :</strong>,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.500,Back,Retour,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,Error,Erreur,
http_routing,model,"ir.model,name",http_routing.model_ir_http,HTTP Routing,Routage HTTP,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.500,Home,Accueil,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.400,Oops! Something went wrong.,Oops! Something went wrong.,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,QWeb,QWeb,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.400,Take a look at the error message below.,Take a look at the error message below.,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,The error occured while rendering the template,Une erreur est survenue pendant le rendu du template,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.403,The page you were looking for could not be authorized.,Vous n'êtes pas autorisé à accéder à la page que vous recherchez.,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.404,"The page you were looking for could not be found; it is possible you have
                            typed the address incorrectly, but it has most probably been removed due
                            to the recent reorganisation.","The page you were looking for could not be found; it is possible you have
                            typed the address incorrectly, but it has most probably been removed due
                            to the recent reorganisation.",
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,Traceback,Retraçage,
http_routing,model,"ir.model,name",http_routing.model_ir_ui_view,View,Vue,
http_routing,model_terms,"ir.ui.view,arch_db",http_routing.http_error_debug,and evaluating the following expression:,et évalué les expression ssuivantes:,
iap,model_terms,"ir.ui.view,arch_db",iap.iap_account_view_form,Account Information,Informations du compte,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__account_token,Account Token,Jeton du compte,
iap,code,addons/iap/static/src/js/crash_manager.js,23,Buy credits,Acheter des crédits,openerp-web
iap,code,addons/iap/static/src/xml/iap_templates.xml,27,Buy credits,Acheter des crédits,openerp-web
iap,code,addons/iap/static/src/js/crash_manager.js,61,Cancel,Annuler,openerp-web
iap,model,"ir.model.fields,field_description",iap.field_iap_account__company_ids,Company,Société,
iap,model,"ir.model,name",iap.model_res_config_settings,Config Settings,Paramètres de config,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__create_uid,Created by,Créé par,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__create_date,Created on,Créé le,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__display_name,Display Name,Afficher Nom,
iap,model,"ir.ui.menu,name",iap.iap_root_menu,IAP,Compte IAP,
iap,model,"ir.actions.act_window,name",iap.iap_account_action,IAP Account,Compte IAP,
iap,model,"ir.model,name",iap.model_iap_account,IAP Account,Compte IAP,
iap,model_terms,"ir.ui.view,arch_db",iap.iap_account_view_form,IAP Account,Compte IAP,
iap,model,"ir.ui.menu,name",iap.iap_account_menu,IAP Accounts,Comptes IAP,
iap,model_terms,"ir.ui.view,arch_db",iap.iap_account_view_tree,IAP Accounts,Comptes IAP,
iap,model,"ir.model.fields,field_description",iap.field_iap_account__id,ID,ID,
iap,model_terms,"ir.ui.view,arch_db",iap.res_config_settings_view_form,In-App Purchases,Achats intégrés,
iap,code,addons/iap/static/src/js/crash_manager.js,51,Insufficient Balance,Solde insuffisant,openerp-web
